,iso_code,month_count,total_deaths,population,deaths_month,deaths_person,deaths_honderdduizend,continent,location
2153,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2154,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2155,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2156,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2157,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2158,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2159,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2160,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2161,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2162,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2163,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2164,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2165,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2166,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2167,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2168,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2169,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2170,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2171,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2172,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2173,HTI,30.0,860.0,11585003.0,28.666666666666668,2.474463465108008e-06,0.24744634651080077,Noord-America,Haiti
2174,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2175,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2176,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2177,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2178,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2179,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2180,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2181,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2182,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2183,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2184,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2185,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2186,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2187,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2188,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2189,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2190,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2191,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2192,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2193,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
2194,HUN,31.0,48111.0,9967304.0,1551.967741935484,0.00015570587010644844,15.570587010644845,Europa,Hungary
