,iso_code,month_count,total_cases,population,cases_month,cases_person,cases_honderdduizend,continent,location
2802,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2803,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2804,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2805,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2806,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2807,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2808,LBY,31.0,507060.0,6812344.0,16356.774193548386,0.002401049358862146,240.10493588621458,Afrika,Libya
2809,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2810,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2811,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2812,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2813,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2814,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2815,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2816,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2817,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2818,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2819,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2820,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2821,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2822,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2823,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2824,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2825,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2826,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2827,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2828,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2829,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2830,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2831,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2832,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2833,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2834,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2835,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2836,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2837,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2838,LCA,31.0,29654.0,179872.0,956.5806451612904,0.005318118690853998,531.8118690853998,Noord-America,Saint Lucia
2839,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2840,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2841,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2842,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2843,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2844,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2845,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2846,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2847,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
